ranking,song,band_singer,Gender,songurl,titletext,url,year,Song ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature
53,Wifey,Next,#N/A,/wiki/Wifey_(song),Wifey,/wiki/Next_(American_band),2000,1NNDZc9BHaWe9JqIsPRlNV,0.831,0.713,7,-6.967,0,0.104,0.0678,0,0.0659,0.683,99.584,audio_features,1NNDZc9BHaWe9JqIsPRlNV,https://api.spotify.com/v1/tracks/1NNDZc9BHaWe9JqIsPRlNV,https://api.spotify.com/v1/audio-analysis/1NNDZc9BHaWe9JqIsPRlNV,243467,4
54,Wonderful,Everclear,#N/A,/wiki/Wonderful_(Everclear_song),Wonderful,/wiki/Everclear_(band),2000,0WHOPmOuQKuu05k4g3UTvk,0.514,0.817,7,-6.489,1,0.05,0.0118,8.25E-06,0.346,0.734,186.765,audio_features,0WHOPmOuQKuu05k4g3UTvk,https://api.spotify.com/v1/tracks/0WHOPmOuQKuu05k4g3UTvk,https://api.spotify.com/v1/audio-analysis/0WHOPmOuQKuu05k4g3UTvk,280813,4
55,Oops!... I Did It Again,Britney Spears,Solo Female,/wiki/Oops!..._I_Did_It_Again_(song),Oops!... I Did It Again,/wiki/Britney_Spears,2000,6naxalmIoLFWR0siv8dnQQ,0.751,0.834,1,-5.444,0,0.0437,0.3,1.77E-05,0.355,0.894,95.053,audio_features,6naxalmIoLFWR0siv8dnQQ,https://api.spotify.com/v1/tracks/6naxalmIoLFWR0siv8dnQQ,https://api.spotify.com/v1/audio-analysis/6naxalmIoLFWR0siv8dnQQ,211160,4
56,I Wanna Love You Forever,Jessica Simpson,#N/A,/wiki/I_Wanna_Love_You_Forever,I Wanna Love You Forever,/wiki/Jessica_Simpson,2000,5gZEhPrN1VLqTG1nIAXeNK,0.59,0.666,4,-4.047,0,0.0244,0.156,0,0.136,0.0743,104.042,audio_features,5gZEhPrN1VLqTG1nIAXeNK,https://api.spotify.com/v1/tracks/5gZEhPrN1VLqTG1nIAXeNK,https://api.spotify.com/v1/audio-analysis/5gZEhPrN1VLqTG1nIAXeNK,263800,4
57,Give Me Just One Night (Una Noche),98 Degrees,#N/A,/wiki/Give_Me_Just_One_Night_(Una_Noche),Give Me Just One Night (Una Noche),/wiki/98_Degrees,2000,1OvjOVieEsYqGiK1T3mUv9,0.543,0.79,0,-6.145,1,0.0491,0.0513,3.55E-06,0.0981,0.655,123.631,audio_features,1OvjOVieEsYqGiK1T3mUv9,https://api.spotify.com/v1/tracks/1OvjOVieEsYqGiK1T3mUv9,https://api.spotify.com/v1/audio-analysis/1OvjOVieEsYqGiK1T3mUv9,205160,4
58,Take a Picture,Filter,#N/A,/wiki/Take_a_Picture_(Filter_song),Take a Picture,/wiki/Filter_(band),2000,6q4aoWgTQ8td2AvqQXuFqm,0.541,0.776,2,-8.042,1,0.0298,0.00147,0.000221,0.178,0.282,98.986,audio_features,6q4aoWgTQ8td2AvqQXuFqm,https://api.spotify.com/v1/tracks/6q4aoWgTQ8td2AvqQXuFqm,https://api.spotify.com/v1/audio-analysis/6q4aoWgTQ8td2AvqQXuFqm,363800,4
59,Otherside,Red Hot Chili Peppers,#N/A,/wiki/Otherside,Otherside,/wiki/Red_Hot_Chili_Peppers,2000,64BbK9SFKH2jk86U3dGj2P,0.458,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229,audio_features,64BbK9SFKH2jk86U3dGj2P,https://api.spotify.com/v1/tracks/64BbK9SFKH2jk86U3dGj2P,https://api.spotify.com/v1/audio-analysis/64BbK9SFKH2jk86U3dGj2P,255373,4
60,Big Pimpin',Jay-Z,Solo Male,/wiki/Big_Pimpin%27,Big Pimpin',/wiki/Jay-Z,2000,7m97yKVzPpXV9Z4ezEziOD,0.88,0.814,11,-6.307,0,0.14,0.168,0.00672,0.0584,0.942,138.083,audio_features,7m97yKVzPpXV9Z4ezEziOD,https://api.spotify.com/v1/tracks/7m97yKVzPpXV9Z4ezEziOD,https://api.spotify.com/v1/audio-analysis/7m97yKVzPpXV9Z4ezEziOD,283067,4
60,Big Pimpin',UGK,#N/A,/wiki/Big_Pimpin%27,Big Pimpin',/wiki/UGK,2000,7m97yKVzPpXV9Z4ezEziOD,0,0,0,0,0,0,0,0,0,0,0,,,,,,
61,Purest of Pain (A Puro Dolor),Son by Four,#N/A,/wiki/A_Puro_Dolor,Purest of Pain (A Puro Dolor),/wiki/Son_by_Four,2000,6RUa3ZwZYnJnNgZxtIYJR9,0.593,0.939,7,-3.431,1,0.0616,0.45,1.33E-05,0.109,0.743,134.108,audio_features,6RUa3ZwZYnJnNgZxtIYJR9,https://api.spotify.com/v1/tracks/6RUa3ZwZYnJnNgZxtIYJR9,https://api.spotify.com/v1/audio-analysis/6RUa3ZwZYnJnNgZxtIYJR9,247480,4
62,He Can't Love U,Jagged Edge,#N/A,/wiki/He_Can%27t_Love_U,He Can't Love U,/wiki/Jagged_Edge_(American_group),2000,3VEZvzr84WVnoorZ4tlBSw,0.721,0.836,8,-3.972,0,0.206,0.112,0,0.235,0.508,126.279,audio_features,3VEZvzr84WVnoorZ4tlBSw,https://api.spotify.com/v1/tracks/3VEZvzr84WVnoorZ4tlBSw,https://api.spotify.com/v1/audio-analysis/3VEZvzr84WVnoorZ4tlBSw,244053,4
63,Separated,Avant,#N/A,/wiki/Separated_(song),Separated,/wiki/Avant_(singer),2000,5S0cvScXb33JVpjTiY9Ivi,0.798,0.48,0,-5.564,1,0.0276,0.247,0,0.237,0.643,108.241,audio_features,5S0cvScXb33JVpjTiY9Ivi,https://api.spotify.com/v1/tracks/5S0cvScXb33JVpjTiY9Ivi,https://api.spotify.com/v1/audio-analysis/5S0cvScXb33JVpjTiY9Ivi,255600,4
64,I Wish,Carl Thomas,#N/A,/wiki/I_Wish_(Carl_Thomas_song),I Wish,/wiki/Carl_Thomas_(singer),2000,3lqT89gv8p3PYwXtr3ODjv,0.736,0.666,1,-4.929,1,0.0337,0.0593,3.82E-05,0.107,0.224,89.824,audio_features,3lqT89gv8p3PYwXtr3ODjv,https://api.spotify.com/v1/tracks/3lqT89gv8p3PYwXtr3ODjv,https://api.spotify.com/v1/audio-analysis/3lqT89gv8p3PYwXtr3ODjv,226760,4
65,U Know What's Up,Donell Jones,#N/A,/wiki/U_Know_What%27s_Up,U Know What's Up,/wiki/Donell_Jones,2000,5PMKzsUsTpZZGsCcJBuhP2,0.854,0.543,8,-6.166,0,0.0844,0.0402,5.73E-05,0.0419,0.868,103.032,audio_features,5PMKzsUsTpZZGsCcJBuhP2,https://api.spotify.com/v1/tracks/5PMKzsUsTpZZGsCcJBuhP2,https://api.spotify.com/v1/audio-analysis/5PMKzsUsTpZZGsCcJBuhP2,243733,4
66,Faded,soulDecision,#N/A,/wiki/Faded_(soulDecision_song),Faded,/wiki/SoulDecision,2000,4WP1XJnAUkZfTtMdZTaN9k,0.693,0.722,6,-6.387,0,0.0421,0.244,0,0.0425,0.96,107.975,audio_features,4WP1XJnAUkZfTtMdZTaN9k,https://api.spotify.com/v1/tracks/4WP1XJnAUkZfTtMdZTaN9k,https://api.spotify.com/v1/audio-analysis/4WP1XJnAUkZfTtMdZTaN9k,208667,4
66,Faded,Thrust,#N/A,/wiki/Faded_(soulDecision_song),Faded,/wiki/Thrust_(rapper),2000,6iLuKFQeXyL4pPb9lZ0NzR,0,0,0,0,0,0,0,0,0,0,0,,,,,,
67,Only God Knows Why,Kid Rock,#N/A,/wiki/Only_God_Knows_Why,Only God Knows Why,/wiki/Kid_Rock,2000,1rAzW6aco1ZtxLRx4XOagB,0.628,0.749,4,-5.18,1,0.03,0.0569,0.00204,0.134,0.31,129.2,audio_features,1rAzW6aco1ZtxLRx4XOagB,https://api.spotify.com/v1/tracks/1rAzW6aco1ZtxLRx4XOagB,https://api.spotify.com/v1/audio-analysis/1rAzW6aco1ZtxLRx4XOagB,327667,4
68,Shake Ya Ass,Mystikal,#N/A,/wiki/Shake_Ya_Ass,Shake Ya Ass,/wiki/Mystikal,2000,1jRzdY7oUBOhrylNtiMtBD,0.914,0.607,7,-5.658,1,0.32,0.0626,0,0.0515,0.666,98.054,audio_features,1jRzdY7oUBOhrylNtiMtBD,https://api.spotify.com/v1/tracks/1jRzdY7oUBOhrylNtiMtBD,https://api.spotify.com/v1/audio-analysis/1jRzdY7oUBOhrylNtiMtBD,256973,4
69,Bag Lady,Erykah Badu,#N/A,/wiki/Bag_Lady,Bag Lady,/wiki/Erykah_Badu,2000,7BgUcOjSOlKJXASLgJ6bx1,0.724,0.416,5,-8.964,0,0.0841,0.365,0,0.0969,0.578,151.181,audio_features,7BgUcOjSOlKJXASLgJ6bx1,https://api.spotify.com/v1/tracks/7BgUcOjSOlKJXASLgJ6bx1,https://api.spotify.com/v1/audio-analysis/7BgUcOjSOlKJXASLgJ6bx1,348893,4
70,Meet Virginia,Train,#N/A,/wiki/Meet_Virginia,Meet Virginia,/wiki/Train_(band),2000,4ocbH5ZJqajZIpUrqRUoue,0.675,0.553,7,-7.775,1,0.0486,0.0863,7.58E-06,0.118,0.594,90.02,audio_features,4ocbH5ZJqajZIpUrqRUoue,https://api.spotify.com/v1/tracks/4ocbH5ZJqajZIpUrqRUoue,https://api.spotify.com/v1/audio-analysis/4ocbH5ZJqajZIpUrqRUoue,239933,4
71,Party Up (Up in Here),DMX,#N/A,/wiki/Party_Up_(Up_in_Here),Party Up (Up in Here),/wiki/DMX_(rapper),2000,4XSgaQfGgJ9FDCcvmOe404,0.736,0.834,1,-3.052,0,0.0969,0.077,0,0.407,0.234,100.979,audio_features,4XSgaQfGgJ9FDCcvmOe404,https://api.spotify.com/v1/tracks/4XSgaQfGgJ9FDCcvmOe404,https://api.spotify.com/v1/audio-analysis/4XSgaQfGgJ9FDCcvmOe404,297040,4
72,Case of the Ex (Whatcha Gonna Do),Mýa,#N/A,/wiki/Case_of_the_Ex,Case of the Ex (Whatcha Gonna Do),/wiki/M%C3%BDa,2000,1ak0S3NhwWrUgNlQhJ1412,0.774,0.684,1,-4.721,0,0.0408,0.0687,9.34E-05,0.0765,0.354,98.001,audio_features,1ak0S3NhwWrUgNlQhJ1412,https://api.spotify.com/v1/tracks/1ak0S3NhwWrUgNlQhJ1412,https://api.spotify.com/v1/audio-analysis/1ak0S3NhwWrUgNlQhJ1412,236827,4
73,Forgot About Dre,Dr. Dre,#N/A,/wiki/Forgot_About_Dre,Forgot About Dre,/wiki/Dr._Dre,2000,7iXF2W9vKmDoGAhlHdpyIa,0.924,0.74,8,-1.299,1,0.0774,0.0827,0,0.163,0.621,133.974,audio_features,7iXF2W9vKmDoGAhlHdpyIa,https://api.spotify.com/v1/tracks/7iXF2W9vKmDoGAhlHdpyIa,https://api.spotify.com/v1/audio-analysis/7iXF2W9vKmDoGAhlHdpyIa,222293,4
73,Forgot About Dre,Eminem,Solo Male,/wiki/Forgot_About_Dre,Forgot About Dre,/wiki/Eminem,2000,7iXF2W9vKmDoGAhlHdpyIa,0,0,0,0,0,0,0,0,0,0,0,,,,,,
74,That's the Way,Jo Dee Messina,#N/A,/wiki/That%27s_the_Way_(Jo_Dee_Messina_song),That's the Way,/wiki/Jo_Dee_Messina,2000,296XGtH5MeGisqD3uAz6Q6,0.488,0.923,2,-3.697,1,0.103,0.129,0,0.158,0.818,183.891,,,,,,
75,Swear It Again,Westlife,#N/A,/wiki/Swear_It_Again,Swear It Again,/wiki/Westlife,2000,4ekWUsmWMaT5EI3VL0epBk,0.626,0.532,9,-7.205,1,0.0275,0.296,0,0.122,0.33,130.071,audio_features,4ekWUsmWMaT5EI3VL0epBk,https://api.spotify.com/v1/tracks/4ekWUsmWMaT5EI3VL0epBk,https://api.spotify.com/v1/audio-analysis/4ekWUsmWMaT5EI3VL0epBk,248240,4
76,The Next Episode,Dr. Dre,#N/A,/wiki/The_Next_Episode,The Next Episode,/wiki/Dr._Dre,2000,4LwU4Vp6od3Sb08CsP99GC,0.922,0.909,10,-2.429,0,0.27,0.0281,0,0.0856,0.309,95.295,audio_features,4LwU4Vp6od3Sb08CsP99GC,https://api.spotify.com/v1/tracks/4LwU4Vp6od3Sb08CsP99GC,https://api.spotify.com/v1/audio-analysis/4LwU4Vp6od3Sb08CsP99GC,161507,4
76,The Next Episode,Snoop Dogg,Solo Male,/wiki/The_Next_Episode,The Next Episode,/wiki/Snoop_Dogg,2000,4LwU4Vp6od3Sb08CsP99GC,0,0,0,0,0,0,0,0,0,0,0,,,,,,
77,From the Bottom of My Broken Heart,Britney Spears,Solo Female,/wiki/From_the_Bottom_of_My_Broken_Heart,From the Bottom of My Broken Heart,/wiki/Britney_Spears,2000,70XtWbcVZcpaOddJftMcVi,0.677,0.665,7,-5.171,1,0.0305,0.56,1.01E-06,0.338,0.706,74.981,audio_features,70XtWbcVZcpaOddJftMcVi,https://api.spotify.com/v1/tracks/70XtWbcVZcpaOddJftMcVi,https://api.spotify.com/v1/audio-analysis/70XtWbcVZcpaOddJftMcVi,312533,4
78,Crash and Burn,Savage Garden,#N/A,/wiki/Crash_and_Burn_(Savage_Garden_song),Crash and Burn,/wiki/Savage_Garden,2000,60g4sp8i3gXSb1EkphMl1g,0.581,0.607,4,-8.458,1,0.028,0.189,1.60E-06,0.0882,0.213,102.03,audio_features,60g4sp8i3gXSb1EkphMl1g,https://api.spotify.com/v1/tracks/60g4sp8i3gXSb1EkphMl1g,https://api.spotify.com/v1/audio-analysis/60g4sp8i3gXSb1EkphMl1g,281467,4
79,Yes!,Chad Brock,#N/A,/wiki/Yes!_(song),Yes!,/wiki/Chad_Brock,2000,1PrZOkFxJqTZAH8P3x87hW,0.674,0.623,2,-5.97,1,0.0283,0.00408,5.61E-05,0.0488,0.452,126.547,audio_features,1PrZOkFxJqTZAH8P3x87hW,https://api.spotify.com/v1/tracks/1PrZOkFxJqTZAH8P3x87hW,https://api.spotify.com/v1/audio-analysis/1PrZOkFxJqTZAH8P3x87hW,206733,4
80,The Best Day,George Strait,#N/A,/wiki/The_Best_Day_(George_Strait_song),The Best Day,/wiki/George_Strait,2000,5ApdBBa3MtTzpF0MbpB2NG,0.647,0.49,9,-5.044,1,0.0288,0.676,0,0.231,0.298,132.336,audio_features,5ApdBBa3MtTzpF0MbpB2NG,https://api.spotify.com/v1/tracks/5ApdBBa3MtTzpF0MbpB2NG,https://api.spotify.com/v1/audio-analysis/5ApdBBa3MtTzpF0MbpB2NG,204067,4
81,Where I Wanna Be,Donell Jones,#N/A,/wiki/Where_I_Wanna_Be_(Donell_Jones_song),Where I Wanna Be,/wiki/Donell_Jones,2000,2uZwyxrg6VPvlVsvclIfel,0.664,0.396,5,-9.131,0,0.0298,0.52,0,0.268,0.453,102.053,audio_features,2uZwyxrg6VPvlVsvclIfel,https://api.spotify.com/v1/tracks/2uZwyxrg6VPvlVsvclIfel,https://api.spotify.com/v1/audio-analysis/2uZwyxrg6VPvlVsvclIfel,253627,4
82,How Do You Like Me Now?!,Toby Keith,#N/A,/wiki/How_Do_You_Like_Me_Now%3F!_(song),How Do You Like Me Now?!,/wiki/Toby_Keith,2000,7rDcULv8vV16vetBjPJhuE,0.648,0.667,0,-8.986,1,0.0311,0.0534,6.94E-06,0.0908,0.669,109.609,audio_features,7rDcULv8vV16vetBjPJhuE,https://api.spotify.com/v1/tracks/7rDcULv8vV16vetBjPJhuE,https://api.spotify.com/v1/audio-analysis/7rDcULv8vV16vetBjPJhuE,209067,4
83,My Best Friend,Tim McGraw,Solo Male,/wiki/My_Best_Friend_(Tim_McGraw_song),My Best Friend,/wiki/Tim_McGraw,2000,5BeY2wY4rGFD1Q3aXO83Bv,0.444,0.484,9,-8.311,1,0.0289,0.12,0,0.135,0.263,147.715,audio_features,5BeY2wY4rGFD1Q3aXO83Bv,https://api.spotify.com/v1/tracks/5BeY2wY4rGFD1Q3aXO83Bv,https://api.spotify.com/v1/audio-analysis/5BeY2wY4rGFD1Q3aXO83Bv,279867,4
84,Broadway,Goo Goo Dolls,#N/A,/wiki/Broadway_(Goo_Goo_Dolls_song),Broadway,/wiki/Goo_Goo_Dolls,2000,0RZuCBV900eNA2FXCQ3uUM,0.527,0.878,11,-5.704,1,0.0424,0.000555,0,0.0852,0.757,132.791,audio_features,0RZuCBV900eNA2FXCQ3uUM,https://api.spotify.com/v1/tracks/0RZuCBV900eNA2FXCQ3uUM,https://api.spotify.com/v1/audio-analysis/0RZuCBV900eNA2FXCQ3uUM,238533,4
85,What'chu Like,Da Brat,#N/A,/wiki/What%27chu_Like,What'chu Like,/wiki/Da_Brat,2000,5d8woPn6sHRA6yPnnHnqSt,0.879,0.681,10,-8.951,0,0.24,0.017,0,0.0669,0.817,99.974,,,,,,
85,What'chu Like,Tyrese,#N/A,/wiki/What%27chu_Like,What'chu Like,/wiki/Tyrese_Gibson,2000,5d8woPn6sHRA6yPnnHnqSt,0.879,0.681,10,-8.951,0,0.24,0.017,0,0.0669,0.817,99.974,,,,,,
86,Don't Think I'm Not,Kandi,#N/A,/wiki/Don%27t_Think_I%27m_Not,Don't Think I'm Not,/wiki/Kandi_Burruss,2000,487Dyzs7Xbbk4hIWYyYT80,0.859,0.622,11,-8.196,1,0.0445,0.0661,0,0.0394,0.433,134.007,audio_features,487Dyzs7Xbbk4hIWYyYT80,https://api.spotify.com/v1/tracks/487Dyzs7Xbbk4hIWYyYT80,https://api.spotify.com/v1/audio-analysis/487Dyzs7Xbbk4hIWYyYT80,243533,4
87,I Hope You Dance,Lee Ann Womack,#N/A,/wiki/I_Hope_You_Dance_(song),I Hope You Dance,/wiki/Lee_Ann_Womack,2000,65B1tEOv5W294uCKbmEcFV,0.385,0.443,7,-9.627,0,0.0295,0.0632,0,0.0898,0.275,151.278,audio_features,65B1tEOv5W294uCKbmEcFV,https://api.spotify.com/v1/tracks/65B1tEOv5W294uCKbmEcFV,https://api.spotify.com/v1/audio-analysis/65B1tEOv5W294uCKbmEcFV,294533,4
87,I Hope You Dance,Sons of the Desert,#N/A,/wiki/I_Hope_You_Dance_(song),I Hope You Dance,/wiki/Sons_of_the_Desert_(band),2000,0wTV6SuvFNXzlE7BNIq6xd,0,0,0,0,0,0,0,0,0,0,0,,,,,,
88,Better Off Alone,Alice Deejay,#N/A,/wiki/Better_Off_Alone_(Alice_DeeJay_song),Better Off Alone,/wiki/Alice_Deejay,2000,5XVjNRubJUW0iPhhSWpLCj,0.671,0.882,8,-6.149,0,0.0552,0.00181,0.667,0.285,0.787,136.955,audio_features,5XVjNRubJUW0iPhhSWpLCj,https://api.spotify.com/v1/tracks/5XVjNRubJUW0iPhhSWpLCj,https://api.spotify.com/v1/audio-analysis/5XVjNRubJUW0iPhhSWpLCj,214883,4
89,Dance with Me,Debelah Morgan,#N/A,/wiki/Dance_with_Me_(Debelah_Morgan_song),Dance with Me,/wiki/Debelah_Morgan,2000,1C2Q3AymKS17bw7T5gfq6p,0.85,0.674,7,-7.981,0,0.0373,0.309,0.000645,0.0356,0.74,115.005,audio_features,1C2Q3AymKS17bw7T5gfq6p,https://api.spotify.com/v1/tracks/1C2Q3AymKS17bw7T5gfq6p,https://api.spotify.com/v1/audio-analysis/1C2Q3AymKS17bw7T5gfq6p,220107,4
90,What About Now,Lonestar,#N/A,/wiki/What_About_Now_(Lonestar_song),What About Now,/wiki/Lonestar,2000,1xK2NkwOfT8qZYWPossXGz,0.663,0.819,4,-7.464,1,0.0335,0.147,0,0.0915,0.73,125.878,audio_features,1xK2NkwOfT8qZYWPossXGz,https://api.spotify.com/v1/tracks/1xK2NkwOfT8qZYWPossXGz,https://api.spotify.com/v1/audio-analysis/1xK2NkwOfT8qZYWPossXGz,210000,4
91,I Like It,Sammie,#N/A,/wiki/I_Like_It_(Sammie_song),I Like It,/wiki/Sammie,2000,0IvTGWbNnCiUi9IOF7ye3F,0.826,0.656,9,-8.529,1,0.0617,0.0101,0.000113,0.0272,0.852,129.963,audio_features,0IvTGWbNnCiUi9IOF7ye3F,https://api.spotify.com/v1/tracks/0IvTGWbNnCiUi9IOF7ye3F,https://api.spotify.com/v1/audio-analysis/0IvTGWbNnCiUi9IOF7ye3F,251040,4
92,24-Jul,Kevon Edmonds,#N/A,/wiki/24/7_(Kevon_Edmonds_song),24-Jul,/wiki/Kevon_Edmonds,2000,4rZB2G955dQMcjlb7e3VNB,0.696,0.627,4,-5.629,1,0.0334,0.0685,0,0.0993,0.322,116.047,audio_features,4rZB2G955dQMcjlb7e3VNB,https://api.spotify.com/v1/tracks/4rZB2G955dQMcjlb7e3VNB,https://api.spotify.com/v1/audio-analysis/4rZB2G955dQMcjlb7e3VNB,274267,4
93,Girl on TV,LFO,#N/A,/wiki/Girl_on_TV,Girl on TV,/wiki/LFO_(group),2000,4DJwdQDai9DLYBL9TNrEDo,0.688,0.716,4,-4.001,0,0.0297,0.131,0,0.134,0.352,96.043,audio_features,4DJwdQDai9DLYBL9TNrEDo,https://api.spotify.com/v1/tracks/4DJwdQDai9DLYBL9TNrEDo,https://api.spotify.com/v1/audio-analysis/4DJwdQDai9DLYBL9TNrEDo,247600,4
94,Bounce with Me,Lil' Bow Wow,#N/A,/wiki/Bounce_with_Me,Bounce with Me,/wiki/Bow_Wow_(rapper),2000,5jZfGxZDayFA1HzYmyOG3a,0,0,0,0,0,0,0,0,0,0,0,,,,,,
94,Bounce with Me,Xscape,#N/A,/wiki/Bounce_with_Me,Bounce with Me,/wiki/Xscape_(band),2000,5jZfGxZDayFA1HzYmyOG3a,0,0,0,0,0,0,0,0,0,0,0,,,,,,
95,Cowboy Take Me Away,Dixie Chicks,#N/A,/wiki/Cowboy_Take_Me_Away,Cowboy Take Me Away,/wiki/Dixie_Chicks,2000,3rXCZRMiMZp0feGcYXpwYX,0.467,0.622,6,-7.255,1,0.031,0.365,0.00527,0.0982,0.455,164.418,,,,,,
96,I Don't Wanna,Aaliyah,#N/A,/wiki/I_Don%27t_Wanna_(Aaliyah_song),I Don't Wanna,/wiki/Aaliyah,2000,5J1LBuPcII426fjeXy8Bv1,0.707,0.514,9,-7.286,0,0.0355,0.517,0,0.286,0.687,130.02,audio_features,5J1LBuPcII426fjeXy8Bv1,https://api.spotify.com/v1/tracks/5J1LBuPcII426fjeXy8Bv1,https://api.spotify.com/v1/audio-analysis/5J1LBuPcII426fjeXy8Bv1,256560,4
97,Independent Women Part I,Destiny's Child,Band,/wiki/Independent_Women_Part_I,Independent Women Part I,/wiki/Destiny%27s_Child,2000,,0,0,0,0,0,0,0,0,0,0,0,,,,,,
98,Gotta Tell You,Samantha Mumba,#N/A,/wiki/Gotta_Tell_You_(song),Gotta Tell You,/wiki/Samantha_Mumba,2000,1rj0XawWJNisX7SGYexowJ,0.739,0.75,0,-4.513,0,0.0278,0.205,0,0.157,0.758,109.983,audio_features,1rj0XawWJNisX7SGYexowJ,https://api.spotify.com/v1/tracks/1rj0XawWJNisX7SGYexowJ,https://api.spotify.com/v1/audio-analysis/1rj0XawWJNisX7SGYexowJ,200160,4
99,Waiting for Tonight,Jennifer Lopez,Solo Female,/wiki/Waiting_for_Tonight,Waiting for Tonight,/wiki/Jennifer_Lopez,2000,5yaCquc7koPqtgj7v0lwHX,0.695,0.945,10,-6.165,0,0.0418,0.00341,0.0727,0.103,0.84,125.013,audio_features,5yaCquc7koPqtgj7v0lwHX,https://api.spotify.com/v1/tracks/5yaCquc7koPqtgj7v0lwHX,https://api.spotify.com/v1/audio-analysis/5yaCquc7koPqtgj7v0lwHX,246427,4
100,Shackles (Praise You),Mary Mary,#N/A,/wiki/Shackles_(Praise_You),Shackles (Praise You),/wiki/Mary_Mary,2000,7JKEA8xYDoFp4q0QBW2PGg,0.779,0.834,7,-2.773,1,0.162,0.0343,0,0.0886,0.8,100.46,audio_features,7JKEA8xYDoFp4q0QBW2PGg,https://api.spotify.com/v1/tracks/7JKEA8xYDoFp4q0QBW2PGg,https://api.spotify.com/v1/audio-analysis/7JKEA8xYDoFp4q0QBW2PGg,198347,4
1,Hanging by a Moment,Lifehouse,#N/A,/wiki/Hanging_by_a_Moment,Hanging by a Moment,/wiki/Lifehouse_(band),2001,0wqOReZDnrefefEsrIGeR4,0.541,0.864,1,-4.915,1,0.0357,0.00118,0,0.0896,0.435,124.557,audio_features,0wqOReZDnrefefEsrIGeR4,https://api.spotify.com/v1/tracks/0wqOReZDnrefefEsrIGeR4,https://api.spotify.com/v1/audio-analysis/0wqOReZDnrefefEsrIGeR4,216067,4
2,Fallin',Alicia Keys,Solo Female,/wiki/Fallin%27_(Alicia_Keys_song),Fallin',/wiki/Alicia_Keys,2001,0KQx6HOpJueiSkztcS0r7D,0.652,0.609,11,-7.519,0,0.037,0.263,0.00101,0.233,0.482,95.986,audio_features,0KQx6HOpJueiSkztcS0r7D,https://api.spotify.com/v1/tracks/0KQx6HOpJueiSkztcS0r7D,https://api.spotify.com/v1/audio-analysis/0KQx6HOpJueiSkztcS0r7D,210200,3
3,All for You,Janet Jackson,#N/A,/wiki/All_for_You_(Janet_Jackson_song),All for You,/wiki/Janet_Jackson,2001,5X8kkUaUlAyAUr9TYqDFTH,0.753,0.934,2,-3.011,1,0.0736,0.0174,0.065,0.128,0.73,113.525,audio_features,5X8kkUaUlAyAUr9TYqDFTH,https://api.spotify.com/v1/tracks/5X8kkUaUlAyAUr9TYqDFTH,https://api.spotify.com/v1/audio-analysis/5X8kkUaUlAyAUr9TYqDFTH,329933,3
4,Drops of Jupiter (Tell Me),Train,#N/A,/wiki/Drops_of_Jupiter_(Tell_Me),Drops of Jupiter (Tell Me),/wiki/Train_(band),2001,2hKdd3qO7cWr2Jo0Bcs0MA,0.481,0.638,0,-5.862,1,0.0276,0.153,0,0.154,0.497,79.064,audio_features,2hKdd3qO7cWr2Jo0Bcs0MA,https://api.spotify.com/v1/tracks/2hKdd3qO7cWr2Jo0Bcs0MA,https://api.spotify.com/v1/audio-analysis/2hKdd3qO7cWr2Jo0Bcs0MA,259933,4
5,I'm Real,Jennifer Lopez,Solo Female,/wiki/I%27m_Real_(Jennifer_Lopez_song),I'm Real,/wiki/Jennifer_Lopez,2001,6MLsahMK3VvH9NUwXOktdS,0.708,0.587,11,-7.93,0,0.151,0.273,0,0.0718,0.554,83.46,audio_features,6MLsahMK3VvH9NUwXOktdS,https://api.spotify.com/v1/tracks/6MLsahMK3VvH9NUwXOktdS,https://api.spotify.com/v1/audio-analysis/6MLsahMK3VvH9NUwXOktdS,262133,4
5,I'm Real,Ja Rule,#N/A,/wiki/I%27m_Real_(Jennifer_Lopez_song),I'm Real,/wiki/Ja_Rule,2001,4onVfPBjiLokGWsGRdPH7v,0.7,0.631,2,-6.085,1,0.107,0.401,0,0.119,0.558,83.403,audio_features,4onVfPBjiLokGWsGRdPH7v,https://api.spotify.com/v1/tracks/4onVfPBjiLokGWsGRdPH7v,https://api.spotify.com/v1/audio-analysis/4onVfPBjiLokGWsGRdPH7v,252933,4
6,If You're Gone,Matchbox Twenty,#N/A,/wiki/If_You%27re_Gone_(Matchbox_Twenty_song),If You're Gone,/wiki/Matchbox_Twenty,2001,2f5N826udWfjT9iomeaBJt,0.544,0.659,9,-7.191,1,0.0298,0.427,1.33E-06,0.126,0.361,109.933,audio_features,2f5N826udWfjT9iomeaBJt,https://api.spotify.com/v1/tracks/2f5N826udWfjT9iomeaBJt,https://api.spotify.com/v1/audio-analysis/2f5N826udWfjT9iomeaBJt,274933,4
